host_since,neighbourhood,city,accommodates,price
06/05/2013,Enclos-St-Laurent,Paris,2,90
05/06/2016,Enclos-St-Laurent,Paris,2,57
24/11/2016,Vaugirard,Paris,2,40
14/02/2017,Buttes-Montmartre,Paris,2,110
23/10/2014,Opera,Paris,2,100
06/02/2016,Menilmontant,Paris,2,55
23/12/2012,Passy,Paris,2,100
09/04/2014,Batignolles-Monceau,Paris,2,139
06/07/2014,Gobelins,Paris,2,60
08/03/2015,Buttes-Montmartre,Paris,2,50
04/05/2015,Passy,Paris,2,90
13/12/2014,Buttes-Chaumont,Paris,2,80
16/06/2016,Buttes-Montmartre,Paris,2,80
06/07/2015,Opera,Paris,2,85
13/03/2012,Bourse,Paris,2,150
28/01/2015,Buttes-Montmartre,Paris,2,60
29/07/2013,Louvre,Paris,2,140
22/08/2014,Buttes-Chaumont,Paris,2,65
19/11/2016,Bourse,Paris,2,95
11/08/2014,Buttes-Montmartre,Paris,2,50
10/04/2016,Buttes-Montmartre,Paris,2,115
27/03/2019,Enclos-St-Laurent,Paris,2,80
03/12/2012,Buttes-Montmartre,Paris,2,99
26/07/2015,Buttes-Montmartre,Paris,2,70
09/05/2014,Menilmontant,Paris,2,60
31/08/2019,Popincourt,Paris,2,80
14/08/2015,Popincourt,Paris,2,60
19/08/2013,Batignolles-Monceau,Paris,2,110
21/05/2013,Buttes-Montmartre,Paris,2,92
17/07/2015,Menilmontant,Paris,2,50
11/10/2013,Popincourt,Paris,2,110
30/01/2016,Popincourt,Paris,2,45
15/07/2016,Temple,Paris,2,80
21/01/2019,Enclos-St-Laurent,Paris,2,70
24/04/2013,Observatoire,Paris,2,80
16/07/2014,Buttes-Chaumont,Paris,2,70
14/09/2014,Batignolles-Monceau,Paris,2,70
06/06/2013,Batignolles-Monceau,Paris,2,35
10/04/2016,Pantheon,Paris,2,110
21/10/2015,Batignolles-Monceau,Paris,2,64
13/06/2012,Enclos-St-Laurent,Paris,2,60
02/09/2014,Popincourt,Paris,2,50
25/08/2014,Reuilly,Paris,2,75
07/08/2012,Gobelins,Paris,2,40
22/01/2016,Hotel-de-Ville,Paris,2,70
07/03/2017,Pantheon,Paris,2,111
11/01/2017,Popincourt,Paris,2,80
24/04/2016,Vaugirard,Paris,2,90
10/03/2016,Reuilly,Paris,2,22
28/09/2015,Reuilly,Paris,2,40
07/02/2017,Buttes-Montmartre,Paris,2,30
27/08/2013,Vaugirard,Paris,2,75
01/07/2013,Popincourt,Paris,2,90
20/06/2016,Buttes-Montmartre,Paris,2,65
06/01/2015,Buttes-Chaumont,Paris,2,20
15/09/2013,Popincourt,Paris,2,45
23/06/2014,Popincourt,Paris,2,70
10/11/2016,Enclos-St-Laurent,Paris,2,65
13/06/2014,Popincourt,Paris,2,85
08/12/2014,Popincourt,Paris,2,75
13/12/2011,Popincourt,Paris,2,55
14/07/2013,Popincourt,Paris,2,80
09/08/2013,Popincourt,Paris,2,60
17/03/2014,Bourse,Paris,2,100
03/05/2014,Opera,Paris,2,35
19/08/2013,Luxembourg,Paris,2,80
08/08/2012,Vaugirard,Paris,2,85
22/07/2014,Buttes-Montmartre,Paris,2,250
17/12/2014,Popincourt,Paris,2,45
19/02/2015,Hotel-de-Ville,Paris,2,70
17/05/2014,Hotel-de-Ville,Paris,2,69
25/03/2015,Observatoire,Paris,2,80
28/04/2015,Pantheon,Paris,2,65
03/03/2014,Vaugirard,Paris,2,85
26/02/2013,Popincourt,Paris,2,70
29/07/2015,Vaugirard,Paris,2,95
31/07/2015,Buttes-Montmartre,Paris,2,90
17/01/2015,Observatoire,Paris,2,60
24/08/2015,Opera,Paris,2,105
26/08/2014,Louvre,Paris,2,91
26/08/2014,Luxembourg,Paris,2,69
05/07/2013,Popincourt,Paris,2,85
30/11/2015,Popincourt,Paris,2,80
02/12/2015,Popincourt,Paris,2,60
07/12/2015,Pantheon,Paris,2,75
25/04/2015,Buttes-Montmartre,Paris,2,85
22/06/2014,Pantheon,Paris,2,45
05/05/2014,Gobelins,Paris,2,110
17/02/2016,Opera,Paris,2,45
08/10/2013,Menilmontant,Paris,2,55
25/02/2015,Batignolles-Monceau,Paris,2,50
14/08/2013,Opera,Paris,2,48
15/02/2016,Opera,Paris,2,120
25/03/2013,Opera,Paris,2,65
22/07/2015,Passy,Paris,2,76
20/03/2016,Buttes-Montmartre,Paris,2,50
09/05/2013,Menilmontant,Paris,2,62
28/01/2016,Menilmontant,Paris,2,60
21/03/2016,Observatoire,Paris,2,129
01/12/2015,Popincourt,Paris,2,97
24/05/2016,Enclos-St-Laurent,Paris,2,50
25/07/2014,Popincourt,Paris,2,90
04/07/2012,Menilmontant,Paris,2,61
25/07/2012,Enclos-St-Laurent,Paris,2,58
14/07/2016,Buttes-Montmartre,Paris,2,55
11/07/2012,Enclos-St-Laurent,Paris,2,49
30/07/2015,Batignolles-Monceau,Paris,2,60
01/12/2013,Vaugirard,Paris,2,50
23/04/2015,Vaugirard,Paris,2,50
05/10/2016,Temple,Paris,2,60
23/06/2016,Buttes-Montmartre,Paris,2,140
27/09/2013,Batignolles-Monceau,Paris,2,60
18/08/2013,Palais-Bourbon,Paris,2,60
09/07/2013,Enclos-St-Laurent,Paris,2,40
13/07/2016,Reuilly,Paris,2,85
10/04/2013,Buttes-Chaumont,Paris,2,65
16/04/2014,Batignolles-Monceau,Paris,2,90
08/02/2012,Opera,Paris,2,60
20/10/2014,Batignolles-Monceau,Paris,2,80
08/09/2015,Vaugirard,Paris,2,60
03/07/2016,Buttes-Montmartre,Paris,2,46
18/04/2014,Enclos-St-Laurent,Paris,2,83
22/09/2016,Vaugirard,Paris,2,60
17/04/2013,Bourse,Paris,2,65
20/03/2017,Reuilly,Paris,2,70
15/08/2015,Popincourt,Paris,2,70
27/10/2017,Popincourt,Paris,2,70
31/12/2015,Vaugirard,Paris,2,40
08/11/2017,Pantheon,Paris,2,73
04/12/2017,Vaugirard,Paris,2,105
05/04/2014,Batignolles-Monceau,Paris,2,53
03/03/2014,Temple,Paris,2,90
25/05/2012,Louvre,Paris,2,90
26/11/2017,Passy,Paris,2,80
07/07/2014,Hotel-de-Ville,Paris,2,77
15/08/2015,Enclos-St-Laurent,Paris,2,55
05/11/2015,Observatoire,Paris,2,85
20/06/2015,Reuilly,Paris,2,65
21/07/2014,Luxembourg,Paris,2,60
26/06/2018,Batignolles-Monceau,Paris,2,100
12/05/2015,Batignolles-Monceau,Paris,2,99
10/12/2013,Hotel-de-Ville,Paris,2,100
19/06/2014,Buttes-Montmartre,Paris,2,70
07/09/2015,Enclos-St-Laurent,Paris,2,90
17/05/2017,Opera,Paris,2,70
30/11/2014,Enclos-St-Laurent,Paris,2,100
18/05/2014,Enclos-St-Laurent,Paris,2,100
02/05/2015,Pantheon,Paris,2,30
21/04/2015,Buttes-Montmartre,Paris,2,75
19/01/2016,Vaugirard,Paris,2,100
22/02/2019,Enclos-St-Laurent,Paris,2,90
25/12/2013,Pantheon,Paris,2,95
04/05/2016,Passy,Paris,2,65
30/07/2019,Popincourt,Paris,2,82
09/06/2015,Palais-Bourbon,Paris,2,110
03/07/2013,Batignolles-Monceau,Paris,2,50
07/07/2014,Palais-Bourbon,Paris,2,65
03/08/2014,Buttes-Montmartre,Paris,2,54
08/12/2014,Elysee,Paris,2,45
11/07/2014,Batignolles-Monceau,Paris,2,65
13/10/2014,Observatoire,Paris,2,49
26/06/2014,Buttes-Montmartre,Paris,2,70
26/12/2014,Batignolles-Monceau,Paris,2,80
02/07/2015,Reuilly,Paris,2,68
02/04/2014,Buttes-Chaumont,Paris,2,60
09/03/2012,Buttes-Chaumont,Paris,2,44
03/05/2012,Reuilly,Paris,2,65
11/09/2015,Popincourt,Paris,2,72
27/02/2013,Opera,Paris,2,60
02/01/2014,Batignolles-Monceau,Paris,2,90
15/06/2014,Buttes-Montmartre,Paris,2,80
28/02/2015,Enclos-St-Laurent,Paris,2,59
20/04/2014,Popincourt,Paris,2,55
10/06/2014,Buttes-Chaumont,Paris,2,45
15/06/2016,Batignolles-Monceau,Paris,2,65
02/04/2015,Palais-Bourbon,Paris,2,50
05/08/2015,Vaugirard,Paris,2,60
09/03/2016,Enclos-St-Laurent,Paris,2,130
19/11/2013,Palais-Bourbon,Paris,2,89
25/11/2015,Buttes-Montmartre,Paris,2,46
13/02/2015,Popincourt,Paris,2,58
03/10/2017,Hotel-de-Ville,Paris,2,80
24/07/2014,Temple,Paris,2,50
12/04/2015,Popincourt,Paris,2,58
22/09/2016,Opera,Paris,2,150
15/07/2015,Popincourt,Paris,2,80
10/04/2012,Popincourt,Paris,2,95
29/09/2014,Menilmontant,Paris,2,86
04/01/2016,Buttes-Montmartre,Paris,2,70
11/12/2013,Buttes-Montmartre,Paris,2,60
26/03/2016,Menilmontant,Paris,2,73
25/08/2015,Bourse,Paris,2,110
26/03/2014,Enclos-St-Laurent,Paris,2,60
01/09/2018,Observatoire,Paris,2,90
18/03/2016,Buttes-Montmartre,Paris,2,80
28/04/2016,Gobelins,Paris,2,50
05/01/2014,Buttes-Chaumont,Paris,2,75
07/05/2014,Temple,Paris,2,90
21/05/2014,Popincourt,Paris,2,56
27/01/2014,Buttes-Chaumont,Paris,2,69
06/07/2011,Temple,Paris,2,149
03/03/2016,Buttes-Montmartre,Paris,2,300
01/08/2017,Buttes-Montmartre,Paris,2,65
09/02/2016,Bourse,Paris,2,280
27/01/2016,Buttes-Montmartre,Paris,2,95
21/07/2015,Vaugirard,Paris,2,90
09/03/2018,Vaugirard,Paris,2,80
06/06/2018,Buttes-Montmartre,Paris,2,80
01/04/2015,Popincourt,Paris,2,80
13/02/2015,Popincourt,Paris,2,80
11/02/2016,Bourse,Paris,2,140
16/09/2015,Buttes-Montmartre,Paris,2,68
29/01/2014,Buttes-Montmartre,Paris,2,70
15/12/2015,Popincourt,Paris,2,100
27/09/2012,Observatoire,Paris,2,78
20/02/2014,Temple,Paris,2,110
04/03/2014,Louvre,Paris,2,125
14/04/2014,Bourse,Paris,2,80
13/07/2014,Palais-Bourbon,Paris,2,78
29/11/2013,Reuilly,Paris,2,60
20/09/2014,Passy,Paris,2,65
07/03/2015,Batignolles-Monceau,Paris,2,109
02/05/2015,Reuilly,Paris,2,51
26/04/2015,Buttes-Montmartre,Paris,2,50
06/03/2016,Buttes-Montmartre,Paris,2,75
09/11/2015,Temple,Paris,2,75
04/05/2015,Popincourt,Paris,2,80
31/05/2015,Vaugirard,Paris,2,58
13/03/2016,Batignolles-Monceau,Paris,2,120
20/06/2014,Buttes-Montmartre,Paris,2,99
19/09/2016,Opera,Paris,2,120
06/08/2016,Reuilly,Paris,2,80
13/11/2015,Vaugirard,Paris,2,83
14/12/2016,Gobelins,Paris,2,60
10/01/2015,Popincourt,Paris,2,30
30/05/2013,Hotel-de-Ville,Paris,2,68
10/07/2012,Enclos-St-Laurent,Paris,2,110
11/10/2011,Popincourt,Paris,2,70
30/04/2016,Pantheon,Paris,2,125
04/02/2015,Opera,Paris,2,60
31/10/2011,Opera,Paris,2,80
29/02/2016,Batignolles-Monceau,Paris,2,70
23/11/2017,Batignolles-Monceau,Paris,2,85
06/04/2018,Passy,Paris,2,85
05/06/2016,Observatoire,Paris,2,50
11/06/2014,Opera,Paris,2,110
14/06/2018,Menilmontant,Paris,2,75
16/02/2015,Vaugirard,Paris,2,70
18/11/2018,Reuilly,Paris,2,133
20/01/2015,Vaugirard,Paris,2,70
28/07/2013,Observatoire,Paris,2,90
12/08/2016,Popincourt,Paris,2,85
13/07/2011,Popincourt,Paris,2,70
08/01/2014,Hotel-de-Ville,Paris,2,90
26/03/2015,Luxembourg,Paris,2,100
21/06/2015,Observatoire,Paris,2,59
24/06/2015,Observatoire,Paris,2,65
07/07/2014,Batignolles-Monceau,Paris,2,55
22/10/2015,Passy,Paris,2,150
19/01/2016,Pantheon,Paris,2,120
18/02/2013,Observatoire,Paris,2,50
02/05/2016,Palais-Bourbon,Paris,2,70
12/10/2015,Menilmontant,Paris,2,60
26/05/2015,Enclos-St-Laurent,Paris,2,60
12/03/2017,Pantheon,Paris,2,89
05/02/2015,Reuilly,Paris,2,69
21/06/2012,Buttes-Chaumont,Paris,2,80
22/03/2017,Popincourt,Paris,2,55
27/11/2013,Reuilly,Paris,2,50
18/08/2017,Temple,Paris,2,66
23/08/2013,Buttes-Chaumont,Paris,2,50
22/02/2015,Palais-Bourbon,Paris,2,80
04/06/2012,Observatoire,Paris,2,96
27/01/2016,Opera,Paris,2,80
30/07/2012,Elysee,Paris,2,90
15/04/2012,Batignolles-Monceau,Paris,2,65
07/10/2015,Vaugirard,Paris,2,85
11/05/2012,Menilmontant,Paris,2,75
25/03/2014,Popincourt,Paris,2,85
10/10/2013,Vaugirard,Paris,2,120
24/04/2017,Buttes-Montmartre,Paris,2,70
02/06/2013,Batignolles-Monceau,Paris,2,98
01/12/2012,Menilmontant,Paris,2,79
29/05/2015,Observatoire,Paris,2,85
10/02/2015,Popincourt,Paris,2,65
05/06/2015,Hotel-de-Ville,Paris,2,145
29/01/2014,Vaugirard,Paris,2,100
25/06/2012,Hotel-de-Ville,Paris,2,85
21/10/2013,Popincourt,Paris,2,93
21/12/2013,Buttes-Chaumont,Paris,2,60
18/01/2014,Batignolles-Monceau,Paris,2,106
25/04/2014,Vaugirard,Paris,2,47
11/03/2014,Opera,Paris,2,140
29/05/2014,Enclos-St-Laurent,Paris,2,60
26/06/2012,Observatoire,Paris,2,59
08/07/2014,Pantheon,Paris,2,67
11/03/2014,Reuilly,Paris,2,70
24/06/2014,Vaugirard,Paris,2,120
15/04/2014,Opera,Paris,2,71
25/11/2014,Pantheon,Paris,2,100
13/06/2014,Bourse,Paris,2,100
18/12/2013,Popincourt,Paris,2,50
31/01/2015,Reuilly,Paris,2,75
04/01/2015,Enclos-St-Laurent,Paris,2,65
17/09/2013,Popincourt,Paris,2,90
21/08/2013,Gobelins,Paris,2,86
13/09/2012,Buttes-Montmartre,Paris,2,65
08/04/2015,Popincourt,Paris,2,65
04/09/2012,Opera,Paris,2,88
07/07/2014,Batignolles-Monceau,Paris,2,131
03/11/2014,Buttes-Montmartre,Paris,2,70
10/10/2014,Bourse,Paris,2,48
27/06/2013,Bourse,Paris,2,89
23/08/2013,Batignolles-Monceau,Paris,2,69
21/04/2015,Temple,Paris,2,70
05/07/2015,Menilmontant,Paris,2,30
13/02/2015,Vaugirard,Paris,2,75
30/07/2015,Buttes-Montmartre,Paris,2,60
11/07/2013,Batignolles-Monceau,Paris,2,50
10/03/2015,Popincourt,Paris,2,68
23/06/2014,Vaugirard,Paris,2,100
28/05/2015,Bourse,Paris,2,100
13/06/2013,Observatoire,Paris,2,70
21/10/2015,Pantheon,Paris,2,58
29/10/2015,Observatoire,Paris,2,72
14/08/2012,Opera,Paris,2,60
03/06/2015,Temple,Paris,2,85
17/01/2016,Opera,Paris,2,65
02/02/2016,Menilmontant,Paris,2,90
09/11/2013,Enclos-St-Laurent,Paris,2,49
28/06/2015,Menilmontant,Paris,2,70
30/03/2015,Popincourt,Paris,2,70
06/11/2013,Buttes-Montmartre,Paris,2,60
21/02/2016,Vaugirard,Paris,2,68
05/03/2016,Louvre,Paris,2,140
09/03/2016,Bourse,Paris,2,100
24/02/2015,Pantheon,Paris,2,65
10/03/2016,Bourse,Paris,2,99
25/05/2015,Palais-Bourbon,Paris,2,45
14/10/2014,Palais-Bourbon,Paris,2,75
16/01/2013,Temple,Paris,2,60
02/07/2015,Popincourt,Paris,2,50
19/01/2015,Vaugirard,Paris,2,60
30/04/2013,Buttes-Montmartre,Paris,2,97
11/06/2015,Palais-Bourbon,Paris,2,59
01/02/2015,Buttes-Montmartre,Paris,2,60
21/05/2016,Gobelins,Paris,2,95
11/01/2015,Popincourt,Paris,2,80
29/06/2014,Enclos-St-Laurent,Paris,2,50
01/03/2013,Popincourt,Paris,2,65
29/07/2012,Batignolles-Monceau,Paris,2,50
17/07/2014,Bourse,Paris,2,65
02/06/2013,Opera,Paris,2,84
23/06/2014,Buttes-Montmartre,Paris,2,40
26/04/2013,Popincourt,Paris,2,58
29/01/2014,Enclos-St-Laurent,Paris,2,140
15/07/2014,Enclos-St-Laurent,Paris,2,100
08/05/2012,Enclos-St-Laurent,Paris,2,80
15/01/2015,Popincourt,Paris,2,70
04/05/2017,Bourse,Paris,2,68
16/06/2012,Popincourt,Paris,2,80
07/01/2016,Elysee,Paris,2,70
01/09/2013,Buttes-Montmartre,Paris,2,65
08/03/2015,Pantheon,Paris,2,65
09/03/2014,Enclos-St-Laurent,Paris,2,75
08/02/2016,Reuilly,Paris,2,79
07/05/2016,Observatoire,Paris,2,85
27/11/2013,Louvre,Paris,2,170
06/11/2013,Buttes-Montmartre,Paris,2,79
23/08/2015,Popincourt,Paris,2,45
07/01/2017,Menilmontant,Paris,2,60
01/10/2015,Passy,Paris,2,44
19/04/2013,Buttes-Montmartre,Paris,2,95
03/11/2017,Reuilly,Paris,2,65
17/04/2016,Bourse,Paris,2,95
02/09/2014,Batignolles-Monceau,Paris,2,80
27/12/2017,Temple,Paris,2,260
27/04/2014,Buttes-Montmartre,Paris,2,95
24/01/2015,Observatoire,Paris,2,60
21/01/2018,Buttes-Montmartre,Paris,2,40
11/05/2015,Temple,Paris,2,135
14/01/2015,Popincourt,Paris,2,95
04/03/2014,Vaugirard,Paris,2,65
21/04/2018,Opera,Paris,2,60
25/08/2011,Buttes-Montmartre,Paris,2,76
12/12/2014,Gobelins,Paris,2,70
21/01/2016,Gobelins,Paris,2,95
31/08/2015,Louvre,Paris,2,53
19/06/2018,Vaugirard,Paris,2,164
29/06/2018,Opera,Paris,2,93
27/04/2014,Temple,Paris,2,153
10/07/2014,Popincourt,Paris,2,100
19/07/2015,Enclos-St-Laurent,Paris,2,90
13/05/2016,Buttes-Montmartre,Paris,2,50
13/03/2014,Batignolles-Monceau,Paris,2,55
27/06/2011,Enclos-St-Laurent,Paris,2,90
04/08/2013,Luxembourg,Paris,2,90
07/11/2016,Opera,Paris,2,75
18/06/2012,Opera,Paris,2,80
27/07/2016,Menilmontant,Paris,2,59
11/11/2013,Popincourt,Paris,2,85
11/03/2013,Batignolles-Monceau,Paris,2,30
14/07/2015,Buttes-Montmartre,Paris,2,45
12/03/2016,Reuilly,Paris,2,65
10/06/2015,Buttes-Montmartre,Paris,2,65
27/02/2019,Reuilly,Paris,2,70
05/07/2015,Opera,Paris,2,99
12/07/2012,Menilmontant,Paris,2,100
03/12/2015,Gobelins,Paris,2,78
12/10/2011,Popincourt,Paris,2,70
27/07/2014,Buttes-Chaumont,Paris,2,70
09/08/2013,Popincourt,Paris,2,79
29/07/2016,Observatoire,Paris,2,79
10/08/2013,Buttes-Montmartre,Paris,2,50
08/12/2013,Vaugirard,Paris,2,110
15/05/2018,Palais-Bourbon,Paris,2,125
28/10/2019,Vaugirard,Paris,2,82
26/07/2013,Vaugirard,Paris,2,50
30/04/2014,Vaugirard,Paris,2,80
24/04/2013,Popincourt,Paris,2,42
01/07/2014,Opera,Paris,2,113
17/04/2013,Reuilly,Paris,2,59
17/06/2014,Enclos-St-Laurent,Paris,2,80
26/09/2013,Opera,Paris,2,70
26/11/2012,Popincourt,Paris,2,55
05/03/2015,Enclos-St-Laurent,Paris,2,75
25/06/2014,Enclos-St-Laurent,Paris,2,91
08/05/2014,Hotel-de-Ville,Paris,2,85
01/09/2013,Hotel-de-Ville,Paris,2,90
16/09/2015,Vaugirard,Paris,2,85
10/11/2015,Opera,Paris,2,60
31/05/2013,Hotel-de-Ville,Paris,2,120
17/03/2014,Vaugirard,Paris,2,60
08/06/2012,Bourse,Paris,2,50
30/08/2013,Popincourt,Paris,2,85
29/10/2016,Enclos-St-Laurent,Paris,2,50
29/05/2014,Temple,Paris,2,50
05/08/2015,Hotel-de-Ville,Paris,2,149
05/06/2014,Buttes-Montmartre,Paris,2,200
18/01/2013,Batignolles-Monceau,Paris,2,60
23/05/2018,Buttes-Chaumont,Paris,2,80
06/02/2017,Passy,Paris,2,110
20/02/2014,Temple,Paris,2,100
10/09/2017,Pantheon,Paris,2,149
27/08/2014,Reuilly,Paris,2,50
10/08/2014,Temple,Paris,2,135
28/09/2014,Luxembourg,Paris,2,90
05/06/2013,Temple,Paris,2,31
08/11/2019,Opera,Paris,2,75
14/01/2020,Buttes-Chaumont,Paris,2,88
31/05/2015,Menilmontant,Paris,2,50
25/05/2013,Enclos-St-Laurent,Paris,2,37
04/01/2013,Bourse,Paris,2,60
08/10/2014,Menilmontant,Paris,2,48
04/05/2016,Enclos-St-Laurent,Paris,2,30
05/12/2012,Buttes-Montmartre,Paris,2,48
18/07/2013,Opera,Paris,2,25
12/06/2017,Buttes-Chaumont,Paris,2,63
06/12/2015,Popincourt,Paris,2,37
23/04/2014,Buttes-Montmartre,Paris,2,73
25/08/2015,Buttes-Chaumont,Paris,2,50
02/07/2018,Enclos-St-Laurent,Paris,2,65
06/04/2014,Buttes-Chaumont,Paris,2,55
02/03/2013,Observatoire,Paris,2,56
13/07/2012,Buttes-Chaumont,Paris,2,55
21/07/2013,Enclos-St-Laurent,Paris,2,89
05/11/2013,Buttes-Montmartre,Paris,2,55
18/05/2014,Vaugirard,Paris,2,120
13/08/2014,Vaugirard,Paris,2,80
30/03/2014,Enclos-St-Laurent,Paris,2,70
02/04/2012,Buttes-Montmartre,Paris,2,59
08/03/2013,Batignolles-Monceau,Paris,2,65
25/12/2014,Buttes-Montmartre,Paris,2,50
21/01/2015,Menilmontant,Paris,2,59
10/02/2015,Popincourt,Paris,2,65
03/05/2015,Buttes-Montmartre,Paris,2,80
22/07/2012,Enclos-St-Laurent,Paris,2,100
16/01/2012,Popincourt,Paris,2,55
20/06/2015,Reuilly,Paris,2,60
08/07/2015,Buttes-Montmartre,Paris,2,55
11/07/2015,Hotel-de-Ville,Paris,2,80
08/07/2015,Menilmontant,Paris,2,49
04/08/2014,Popincourt,Paris,2,62
19/07/2015,Menilmontant,Paris,2,40
26/04/2011,Menilmontant,Paris,2,60
13/10/2012,Buttes-Montmartre,Paris,2,65
18/07/2013,Buttes-Montmartre,Paris,2,50
29/07/2012,Buttes-Montmartre,Paris,2,52
15/10/2015,Reuilly,Paris,2,44
07/11/2015,Menilmontant,Paris,2,50
02/07/2013,Popincourt,Paris,2,65
17/12/2012,Opera,Paris,2,60
29/12/2013,Menilmontant,Paris,2,54
29/08/2014,Popincourt,Paris,2,45
14/12/2015,Batignolles-Monceau,Paris,2,150
24/07/2014,Buttes-Montmartre,Paris,2,55
13/04/2016,Buttes-Montmartre,Paris,2,45
12/03/2016,Observatoire,Paris,2,70
03/05/2016,Buttes-Montmartre,Paris,2,38
30/04/2013,Buttes-Montmartre,Paris,2,45
26/06/2013,Popincourt,Paris,2,60
11/07/2015,Batignolles-Monceau,Paris,2,72
30/06/2014,Buttes-Montmartre,Paris,2,40
13/10/2015,Observatoire,Paris,2,50
31/03/2016,Vaugirard,Paris,2,50
04/08/2014,Batignolles-Monceau,Paris,2,70
03/05/2014,Gobelins,Paris,2,50
24/02/2014,Buttes-Montmartre,Paris,2,100
02/06/2015,Buttes-Montmartre,Paris,2,90
19/11/2015,Menilmontant,Paris,2,50
03/02/2015,Popincourt,Paris,2,54
19/04/2017,Gobelins,Paris,2,195
05/03/2013,Enclos-St-Laurent,Paris,2,119
05/01/2015,Popincourt,Paris,2,55
18/01/2016,Batignolles-Monceau,Paris,2,70
03/02/2014,Buttes-Montmartre,Paris,2,70
01/07/2015,Buttes-Montmartre,Paris,2,90
22/03/2015,Popincourt,Paris,2,60
19/11/2015,Buttes-Chaumont,Paris,2,40
27/05/2014,Buttes-Chaumont,Paris,2,45
10/08/2014,Batignolles-Monceau,Paris,2,51
01/05/2012,Enclos-St-Laurent,Paris,2,55
20/06/2016,Popincourt,Paris,2,50
25/08/2015,Gobelins,Paris,2,45
22/12/2017,Buttes-Chaumont,Paris,2,79
29/05/2012,Buttes-Montmartre,Paris,2,40
02/01/2017,Reuilly,Paris,2,40
03/01/2016,Menilmontant,Paris,2,40
02/06/2016,Buttes-Chaumont,Paris,2,73
11/10/2015,Buttes-Montmartre,Paris,2,70
05/07/2015,Reuilly,Paris,2,65
30/06/2018,Batignolles-Monceau,Paris,2,98
17/02/2015,Passy,Paris,2,60
17/10/2015,Batignolles-Monceau,Paris,2,65
18/06/2016,Buttes-Chaumont,Paris,2,40
19/05/2014,Buttes-Montmartre,Paris,2,60
17/07/2015,Buttes-Montmartre,Paris,2,80
13/12/2012,Buttes-Montmartre,Paris,2,80
02/06/2015,Batignolles-Monceau,Paris,2,68
01/07/2016,Popincourt,Paris,2,55
20/12/2015,Buttes-Montmartre,Paris,2,90
14/12/2012,Enclos-St-Laurent,Paris,2,132
19/04/2013,Enclos-St-Laurent,Paris,2,79
18/01/2014,Passy,Paris,2,90
30/04/2014,Menilmontant,Paris,2,80
01/11/2012,Menilmontant,Paris,2,83
15/07/2014,Popincourt,Paris,2,68
23/11/2014,Buttes-Chaumont,Paris,2,53
25/11/2011,Observatoire,Paris,2,75
02/03/2015,Opera,Paris,2,90
22/06/2014,Gobelins,Paris,2,75
15/04/2015,Buttes-Montmartre,Paris,2,125
21/04/2015,Batignolles-Monceau,Paris,2,50
06/05/2015,Popincourt,Paris,2,70
01/05/2013,Enclos-St-Laurent,Paris,2,45
28/06/2015,Vaugirard,Paris,2,75
19/06/2015,Popincourt,Paris,2,60
13/11/2014,Buttes-Chaumont,Paris,2,50
05/03/2012,Vaugirard,Paris,2,60
05/06/2014,Buttes-Montmartre,Paris,2,79
10/02/2014,Popincourt,Paris,2,54
04/08/2015,Enclos-St-Laurent,Paris,2,58
27/07/2015,Louvre,Paris,2,106
15/01/2015,Buttes-Chaumont,Paris,2,70
04/10/2015,Temple,Paris,2,80
03/07/2014,Menilmontant,Paris,2,65
22/08/2015,Passy,Paris,2,75
14/08/2014,Buttes-Chaumont,Paris,2,50
11/07/2012,Opera,Paris,2,75
12/02/2013,Batignolles-Monceau,Paris,2,55
24/12/2015,Enclos-St-Laurent,Paris,2,80
19/03/2012,Buttes-Montmartre,Paris,2,80
31/01/2016,Menilmontant,Paris,2,30
23/09/2013,Enclos-St-Laurent,Paris,2,50
02/09/2013,Popincourt,Paris,2,46
10/08/2014,Enclos-St-Laurent,Paris,2,89
06/03/2013,Menilmontant,Paris,2,68
04/01/2017,Buttes-Chaumont,Paris,2,109
06/05/2017,Vaugirard,Paris,2,55
28/01/2014,Buttes-Chaumont,Paris,2,72
07/04/2014,Enclos-St-Laurent,Paris,2,51
21/03/2015,Buttes-Chaumont,Paris,2,80
18/06/2013,Menilmontant,Paris,2,120
13/05/2016,Observatoire,Paris,2,90
31/03/2018,Batignolles-Monceau,Paris,2,85
28/01/2014,Buttes-Montmartre,Paris,2,100
25/11/2015,Enclos-St-Laurent,Paris,2,90
25/03/2018,Buttes-Montmartre,Paris,2,65
04/05/2015,Buttes-Chaumont,Paris,2,85
17/05/2017,Vaugirard,Paris,2,175
30/05/2018,Gobelins,Paris,2,60
30/05/2012,Vaugirard,Paris,2,98
18/07/2015,Buttes-Chaumont,Paris,2,119
04/08/2012,Enclos-St-Laurent,Paris,2,98
11/05/2014,Buttes-Montmartre,Paris,2,48
02/08/2015,Buttes-Chaumont,Paris,2,85
31/07/2019,Buttes-Chaumont,Paris,2,125
31/08/2013,Buttes-Chaumont,Paris,2,100
26/04/2015,Buttes-Chaumont,Paris,2,60
14/06/2014,Gobelins,Paris,2,100
05/08/2015,Popincourt,Paris,2,85
13/01/2013,Enclos-St-Laurent,Paris,2,75
20/05/2015,Popincourt,Paris,2,55
31/01/2016,Vaugirard,Paris,2,120
04/12/2016,Menilmontant,Paris,2,65
09/07/2012,Buttes-Montmartre,Paris,2,38
03/03/2016,Menilmontant,Paris,2,65
